SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;cod_rete;comune;provincia;nome_rete;area;cod_reg;Comments;State
6506;3250;Aieta;15.823668;39.929247;524;NA;524;CALABRIA;3250;31;AIETA;COSENZA;Regionale ARPA Calabria;sud;18;NA;Italy
6507;1;Pergine;11.236686;46.062297;475;NA;475;TRENTINO-ALTO ADIGE;1;32;PERGINE VALSUGANA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6508;3;Tenna;11.263616;46.015757;569;NA;569;TRENTINO-ALTO ADIGE;3;32;TENNA;TRENTO;NA;nord;4;NA;Italy
6509;9;Centa;11.234123;45.970184;815;NA;815;TRENTINO-ALTO ADIGE;9;32;CENTA SAN NICOLO';TRENTO;Meteo Trentino;nord;4;NA;Italy
6510;10;Levico (Terme);11.304882;46.010585;502;NA;502;TRENTINO-ALTO ADIGE;10;32;LEVICO TERME;TRENTO;NA;nord;4;NA;Italy
6511;14;Pontarso;11.494414;46.115589;925;NA;925;TRENTINO-ALTO ADIGE;14;32;BORGO VALSUGANA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6512;15;Bieno;11.553742;46.079537;806;NA;806;TRENTINO-ALTO ADIGE;15;32;BIENO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6513;17;Costabrunella;11.584905;46.131138;2030;NA;2030;TRENTINO-ALTO ADIGE;17;32;PIEVE TESINO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6514;18;Pieve Tesino (O.P. Enel);11.619781;46.070275;775;NA;775;TRENTINO-ALTO ADIGE;18;32;PIEVE TESINO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6515;21;S. Martino di Castrozza;11.801413;46.261299;1450;NA;1450;TRENTINO-ALTO ADIGE;21;32;SIROR;TRENTO;Meteo Trentino;nord;4;NA;Italy
6516;24;Passo Cereda;11.906843;46.194016;1375;NA;1375;TRENTINO-ALTO ADIGE;24;32;SAGRON MIS;TRENTO;Meteo Trentino;nord;4;NA;Italy
6517;26;Tonadico;11.836006;46.179227;744;NA;744;TRENTINO-ALTO ADIGE;26;32;TONADICO;TRENTO;NA;nord;4;NA;Italy
6518;27;Val Noana (Diga);11.838542;46.138635;1017;NA;1017;TRENTINO-ALTO ADIGE;27;32;IMER;TRENTO;NA;nord;4;NA;Italy
6519;29;Caoria (Centrale);11.661763;46.204444;908;NA;908;TRENTINO-ALTO ADIGE;29;32;CANAL SAN BOVO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6520;30;Canal San Bovo;11.73469;46.149827;757;NA;757;TRENTINO-ALTO ADIGE;30;32;CANAL SAN BOVO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6521;32;Lavarone;11.254037;45.939893;1155;NA;1155;TRENTINO-ALTO ADIGE;32;32;LAVARONE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6522;38;San Michele All'Adige;11.132434;46.192616;205;NA;205;TRENTINO-ALTO ADIGE;38;32;SAN MICHELE ALL'ADIGE;TRENTO;NA;nord;4;NA;Italy
6523;63;Pian Palu' (Diga);10.61394;46.336534;1795;NA;1795;TRENTINO-ALTO ADIGE;63;32;PEIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6524;64;Peio;10.675627;46.363996;1565;NA;1565;TRENTINO-ALTO ADIGE;64;32;PEIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6525;65;Careser (Diga);10.699326;46.42264;2600;NA;2600;TRENTINO-ALTO ADIGE;65;32;PEIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6526;68;Cogolo Pont (Centrale);10.688066;46.362229;1185;NA;1185;TRENTINO-ALTO ADIGE;68;32;PEIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6527;69;Passo Tonale T0069;10.611037;46.263316;1795;NA;1795;TRENTINO-ALTO ADIGE;69;32;VERMIGLIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6528;71;Mezzana;10.795807;46.313429;905;NA;905;TRENTINO-ALTO ADIGE;71;32;MEZZANA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6529;74;Male';10.916104;46.355098;735;NA;735;TRENTINO-ALTO ADIGE;74;32;MALE';TRENTO;Meteo Trentino;nord;4;NA;Italy
6530;75;Somrabbi (Piazzola di Rabbi);10.803592;46.410351;1352;NA;1352;TRENTINO-ALTO ADIGE;75;32;RABBI;TRENTO;NA;nord;4;NA;Italy
6531;76;S. Bernardo di Rabbi;10.844362;46.400503;1098;NA;1098;TRENTINO-ALTO ADIGE;76;32;RABBI;TRENTO;NA;nord;4;NA;Italy
6532;80;Fondo;11.138006;46.439668;987;NA;987;TRENTINO-ALTO ADIGE;80;32;FONDO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6533;82;Passo Mendola;11.189417;46.419238;1320;NA;1320;TRENTINO-ALTO ADIGE;82;32;CAVARENO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6534;83;Cles;11.031223;46.362003;665;NA;665;TRENTINO-ALTO ADIGE;83;32;CLES;TRENTO;Meteo Trentino;nord;4;NA;Italy
6535;84;Santa Giustina;11.061704;46.34568;532;NA;532;TRENTINO-ALTO ADIGE;84;32;TASSULLO;TRENTO;NA;nord;4;NA;Italy
6536;86;Denno;11.050831;46.273139;426;NA;426;TRENTINO-ALTO ADIGE;86;32;DENNO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6537;88;Tres (Diga);11.099216;46.326476;830;NA;830;TRENTINO-ALTO ADIGE;88;32;TRES;TRENTO;Meteo Trentino;nord;4;NA;Italy
6538;90;Mezzolombardo;11.093366;46.214254;225;NA;225;TRENTINO-ALTO ADIGE;90;32;MEZZOLOMBARDO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6539;92;Pian Fedaia (Diga);11.862414;46.461795;2040;NA;2040;TRENTINO-ALTO ADIGE;92;32;CANAZEI;TRENTO;Meteo Trentino;nord;4;NA;Italy
6540;94;Passo Costalunga;11.613467;46.404425;1750;NA;1750;TRENTINO-ALTO ADIGE;94;32;VIGO DI FASSA;TRENTO;NA;nord;4;NA;Italy
6541;96;Pezze' di Moena (Diga);11.664561;46.383662;1205;NA;1205;TRENTINO-ALTO ADIGE;96;32;MOENA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6542;98;Moena;11.659198;46.375264;1200;NA;1200;TRENTINO-ALTO ADIGE;98;32;MOENA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6543;99;Paganella;11.037444;46.143291;2125;NA;2125;TRENTINO-ALTO ADIGE;99;32;FAI DELLA PAGANELLA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6544;101;Zambana;11.079707;46.156372;201;NA;201;TRENTINO-ALTO ADIGE;101;32;ZAMBANA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6545;102;Predazzo (Centrale);11.595046;46.310039;1005;NA;1005;TRENTINO-ALTO ADIGE;102;32;PREDAZZO;TRENTO;NA;nord;4;NA;Italy
6546;103;Passo Rolle;11.787638;46.297214;1995;NA;1995;TRENTINO-ALTO ADIGE;103;32;SIROR;TRENTO;Meteo Trentino;nord;4;NA;Italy
6547;104;Passo Valles;11.799764;46.338417;2032;NA;2032;TRENTINO-ALTO ADIGE;104;32;PREDAZZO;TRENTO;NA;nord;4;NA;Italy
6548;105;Forte Buso (Diga);11.704362;46.305812;1480;NA;1480;TRENTINO-ALTO ADIGE;105;32;PREDAZZO;TRENTO;NA;nord;4;NA;Italy
6549;107;Cavalese;11.459207;46.291154;1000;NA;1000;TRENTINO-ALTO ADIGE;107;32;CAVALESE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6550;109;Cadino di Fiemme;11.41451;46.245739;964;NA;964;TRENTINO-ALTO ADIGE;109;32;CASTELLO-MOLINA DI FIEMME;TRENTO;Meteo Trentino;nord;4;NA;Italy
6551;110;Stramentizzo (Diga);11.376125;46.264652;815;NA;815;TRENTINO-ALTO ADIGE;110;32;CASTELLO-MOLINA DI FIEMME;TRENTO;NA;nord;4;NA;Italy
6552;113;Grumes;11.29664;46.220772;845;NA;845;TRENTINO-ALTO ADIGE;113;32;GRUMES;TRENTO;NA;nord;4;NA;Italy
6553;114;Valda;11.267092;46.209185;855;NA;855;TRENTINO-ALTO ADIGE;114;32;VALDA;TRENTO;NA;nord;4;NA;Italy
6554;115;Segonzano (Gresta);11.289532;46.211348;660;NA;660;TRENTINO-ALTO ADIGE;115;32;SEGONZANO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6555;116;Segonzano (Scancio);11.259966;46.191578;720;NA;720;TRENTINO-ALTO ADIGE;116;32;SEGONZANO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6556;118;Cembra;11.217991;46.170656;652;NA;652;TRENTINO-ALTO ADIGE;118;32;CEMBRA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6557;119;Lisignago;11.192061;46.159357;613;NA;613;TRENTINO-ALTO ADIGE;119;32;LISIGNAGO;TRENTO;NA;nord;4;NA;Italy
6558;120;Pozzolago (Centrale);11.231823;46.165436;420;NA;420;TRENTINO-ALTO ADIGE;120;32;LONA-LASES;TRENTO;NA;nord;4;NA;Italy
6559;121;Lavis;11.118534;46.138459;230;NA;230;TRENTINO-ALTO ADIGE;121;32;LAVIS;TRENTO;Meteo Trentino;nord;4;NA;Italy
6560;129;Trento (Laste);11.135627;46.071872;312;NA;312;TRENTINO-ALTO ADIGE;129;32;TRENTO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6561;135;Trento (Roncafort);11.101279;46.095667;194;NA;194;TRENTINO-ALTO ADIGE;135;32;TRENTO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6562;136;Trento - via Zambra - Top Cent;11.117933;46.09004;218;NA;218;TRENTINO-ALTO ADIGE;136;32;TRENTO;TRENTO;NA;nord;4;NA;Italy
6563;137;Trento Piazza Vittoria;11.123815;46.067682;196;NA;196;TRENTINO-ALTO ADIGE;137;32;TRENTO;TRENTO;NA;nord;4;NA;Italy
6564;139;Sant'Orsola;11.3022;46.107105;930;NA;930;TRENTINO-ALTO ADIGE;139;32;SANT'ORSOLA TERME;TRENTO;Meteo Trentino;nord;4;NA;Italy
6565;140;Piazze di Pine';11.273518;46.149998;1025;NA;1025;TRENTINO-ALTO ADIGE;140;32;BASELGA DI PINE';TRENTO;Meteo Trentino;nord;4;NA;Italy
6566;141;Sternigo;11.252195;46.139962;1040;NA;1040;TRENTINO-ALTO ADIGE;141;32;BASELGA DI PINE';TRENTO;NA;nord;4;NA;Italy
6567;142;Povo;11.157701;46.066903;430;NA;430;TRENTINO-ALTO ADIGE;142;32;TRENTO;TRENTO;NA;nord;4;NA;Italy
6568;144;Monte Bondone;11.054025;46.013516;1500;NA;1500;TRENTINO-ALTO ADIGE;144;32;GARNIGA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6569;146;Aldeno;11.091715;45.967849;182;NA;182;TRENTINO-ALTO ADIGE;146;32;ALDENO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6570;147;Rovereto;11.043954;45.896097;203;NA;203;TRENTINO-ALTO ADIGE;147;32;ROVERETO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6571;148;Terragnolo (Piazza);11.150991;45.879596;800;NA;800;TRENTINO-ALTO ADIGE;148;32;TERRAGNOLO;TRENTO;NA;nord;4;NA;Italy
6572;149;Speccheri (Diga);11.13496;45.768496;875;NA;875;TRENTINO-ALTO ADIGE;149;32;VALLARSA;TRENTO;NA;nord;4;NA;Italy
6573;150;Raossi-Foxi;11.110982;45.790165;665;NA;665;TRENTINO-ALTO ADIGE;150;32;VALLARSA;TRENTO;NA;nord;4;NA;Italy
6574;151;Loppio;10.931337;45.855358;230;NA;230;TRENTINO-ALTO ADIGE;151;32;MORI;TRENTO;NA;nord;4;NA;Italy
6575;152;Brentonico;10.953086;45.817249;693;NA;693;TRENTINO-ALTO ADIGE;152;32;BRENTONICO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6576;153;Ronchi di Ala;11.065345;45.739264;692;NA;692;TRENTINO-ALTO ADIGE;153;32;ALA;TRENTO;NA;nord;4;NA;Italy
6577;154;Ala;10.999862;45.757143;165;NA;165;TRENTINO-ALTO ADIGE;154;32;ALA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6578;155;Pra' Da Stua (Diga);10.904517;45.772256;1045;NA;1045;TRENTINO-ALTO ADIGE;155;32;BRENTONICO;TRENTO;NA;nord;4;NA;Italy
6579;156;Malga Bissina (Diga);10.513969;46.054834;1792;NA;1792;TRENTINO-ALTO ADIGE;156;32;DAONE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6580;157;Malga Boazzo (Diga);10.523781;45.996058;1200;NA;1200;TRENTINO-ALTO ADIGE;157;32;DAONE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6581;158;Ponte Murandin (Diga);10.604256;45.948587;720;NA;720;TRENTINO-ALTO ADIGE;158;32;DAONE;TRENTO;NA;nord;4;NA;Italy
6582;160;Cimego (Centrale);10.626739;45.921034;490;NA;490;TRENTINO-ALTO ADIGE;160;32;CIMEGO;TRENTO;NA;nord;4;NA;Italy
6583;163;Storo (Centrale);10.575394;45.85929;393;NA;393;TRENTINO-ALTO ADIGE;163;32;STORO;TRENTO;NA;nord;4;NA;Italy
6584;166;Val di Genova (O.P. Enel);10.727231;46.169622;900;NA;900;TRENTINO-ALTO ADIGE;166;32;CARISOLO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6585;167;Pradalago Rifugio Agostini;10.813874;46.249712;2084;NA;2084;TRENTINO-ALTO ADIGE;167;32;PINZOLO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6586;168;Campo Carlo Magno;10.838333;46.242499;1681;NA;1681;TRENTINO-ALTO ADIGE;168;32;PINZOLO;TRENTO;NA;nord;4;NA;Italy
6587;169;Groste' Rifugio Graffer;10.889395;46.219644;2262;NA;2262;TRENTINO-ALTO ADIGE;169;32;PINZOLO;TRENTO;NA;nord;4;NA;Italy
6588;172;Sant'Antonio di Mavignola;10.784477;46.188489;1100;NA;1100;TRENTINO-ALTO ADIGE;172;32;PINZOLO;TRENTO;NA;nord;4;NA;Italy
6589;174;Dos Del Sabion;10.805898;46.167119;2100;NA;2100;TRENTINO-ALTO ADIGE;174;32;PINZOLO;TRENTO;NA;nord;4;NA;Italy
6590;175;Pinzolo;10.757755;46.156746;755;NA;755;TRENTINO-ALTO ADIGE;175;32;PINZOLO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6591;177;Torrente Arno';10.640512;46.032072;1148;NA;1148;TRENTINO-ALTO ADIGE;177;32;TIONE DI TRENTO;TRENTO;NA;nord;4;NA;Italy
6592;178;La Rocca;10.708133;46.022459;943;NA;943;TRENTINO-ALTO ADIGE;178;32;TIONE DI TRENTO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6593;179;Tione;10.725573;46.027804;575;NA;575;TRENTINO-ALTO ADIGE;179;32;TIONE DI TRENTO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6594;182;Montagne;10.751656;46.059134;955;NA;955;TRENTINO-ALTO ADIGE;182;32;TIONE DI TRENTO;TRENTO;NA;nord;4;NA;Italy
6595;183;Stenico;10.855194;46.050119;632;NA;632;TRENTINO-ALTO ADIGE;183;32;STENICO;TRENTO;NA;nord;4;NA;Italy
6596;184;S. Lorenzo In Banale;10.899411;46.075665;734;NA;734;TRENTINO-ALTO ADIGE;184;32;SAN LORENZO IN BANALE;TRENTO;NA;nord;4;NA;Italy
6597;186;Nembia (Centrale);10.937998;46.106248;810;NA;810;TRENTINO-ALTO ADIGE;186;32;SAN LORENZO IN BANALE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6598;189;Santa Massenza (Centrale);10.980894;46.065821;245;NA;245;TRENTINO-ALTO ADIGE;189;32;VEZZANO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6599;190;Lago di Cavedine;10.951172;45.994339;245;NA;245;TRENTINO-ALTO ADIGE;190;32;CAVEDINE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6600;192;Arco;10.890917;45.922584;91;NA;91;TRENTINO-ALTO ADIGE;192;32;ARCO;TRENTO;NA;nord;4;NA;Italy
6601;193;Torbole;10.882485;45.881852;70;NA;70;TRENTINO-ALTO ADIGE;193;32;NAGO-TORBOLE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6602;200;Tenno;10.831122;45.919256;428;NA;428;TRENTINO-ALTO ADIGE;200;32;TENNO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6603;203;Forte D'Ampola;10.646264;45.863908;725;NA;725;TRENTINO-ALTO ADIGE;203;32;Ledro;TRENTO;Meteo Trentino;nord;4;NA;Italy
6604;204;Bezzecca;10.719061;45.896785;698;NA;698;TRENTINO-ALTO ADIGE;204;32;Ledro;TRENTO;Meteo Trentino;nord;4;NA;Italy
6605;207;Levico (Selva);11.315713;46.011671;445;NA;445;TRENTINO-ALTO ADIGE;207;32;LEVICO TERME;TRENTO;NA;nord;4;NA;Italy
6606;209;Lago Delle Piazze (Diga);11.277609;46.155299;1028;NA;1028;TRENTINO-ALTO ADIGE;209;32;BEDOLLO;TRENTO;NA;nord;4;NA;Italy
6607;210;Folgaria;11.17142;45.914087;1140;NA;1140;TRENTINO-ALTO ADIGE;210;32;FOLGARIA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6608;211;Ronzo;10.952205;45.891077;974;NA;974;TRENTINO-ALTO ADIGE;211;32;RONZO-CHIENIS;TRENTO;NA;nord;4;NA;Italy
6609;212;Spormaggiore;11.047544;46.212402;655;NA;655;TRENTINO-ALTO ADIGE;212;32;SPORMAGGIORE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6610;222;Borgo Valsugana;11.450447;46.053008;385;NA;385;TRENTINO-ALTO ADIGE;222;32;BORGO VALSUGANA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6611;224;Castello Tesino;11.630812;46.063217;825;NA;825;TRENTINO-ALTO ADIGE;224;32;CASTELLO TESINO;TRENTO;NA;nord;4;NA;Italy
6612;231;Campestrin;11.715069;46.464796;1385;NA;1385;TRENTINO-ALTO ADIGE;231;32;MAZZIN;TRENTO;Meteo Trentino;nord;4;NA;Italy
6613;232;Lodrone (Frana);10.524837;45.83635;995;NA;995;TRENTINO-ALTO ADIGE;232;32;STORO;TRENTO;NA;nord;4;NA;Italy
6614;233;Dare';10.716825;46.074908;622;NA;622;TRENTINO-ALTO ADIGE;233;32;DARE';TRENTO;NA;nord;4;NA;Italy
6615;236;Romeno;11.118834;46.390724;958;NA;958;TRENTINO-ALTO ADIGE;236;32;ROMENO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6616;237;Fontanazzo di Mazzin;11.729211;46.470741;1400;NA;1400;TRENTINO-ALTO ADIGE;237;32;MAZZIN;TRENTO;NA;nord;4;NA;Italy
6617;238;Malga Mare;10.680628;46.414259;1950;NA;1950;TRENTINO-ALTO ADIGE;238;32;PEIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6618;239;Ponte Plaza;10.817946;46.198212;1150;NA;1150;TRENTINO-ALTO ADIGE;239;32;PINZOLO;TRENTO;NA;nord;4;NA;Italy
6619;240;Tasse' di Rabbi;10.857973;46.392561;1010;NA;1010;TRENTINO-ALTO ADIGE;240;32;RABBI;TRENTO;NA;nord;4;NA;Italy
6620;241;Piazzola di Rabbi;10.819776;46.41068;1352;NA;1352;TRENTINO-ALTO ADIGE;241;32;RABBI;TRENTO;NA;nord;4;NA;Italy
6621;242;S. Silvestro;11.769182;46.134209;577;NA;577;TRENTINO-ALTO ADIGE;242;32;IMER;TRENTO;NA;nord;4;NA;Italy
6622;243;Vetriolo;11.305957;46.042353;1490;NA;1490;TRENTINO-ALTO ADIGE;243;32;LEVICO TERME;TRENTO;NA;nord;4;NA;Italy
6623;245;Levico;11.30854;46.010961;512;NA;512;TRENTINO-ALTO ADIGE;245;32;LEVICO TERME;TRENTO;NA;nord;4;NA;Italy
6624;246;Levico Lido;11.286097;46.010512;440;NA;440;TRENTINO-ALTO ADIGE;246;32;LEVICO TERME;TRENTO;NA;nord;4;NA;Italy
6625;262;Dosso Larici;11.041901;46.152814;1850;NA;1850;TRENTINO-ALTO ADIGE;262;32;FAI DELLA PAGANELLA;TRENTO;NA;nord;4;NA;Italy
6626;265;Mazzin;11.700117;46.457419;1380;NA;1380;TRENTINO-ALTO ADIGE;265;32;MAZZIN;TRENTO;NA;nord;4;NA;Italy
6627;267;Paneveggio T0267;11.675551;46.31153;1415;NA;1415;TRENTINO-ALTO ADIGE;267;32;PREDAZZO;TRENTO;NA;nord;4;NA;Italy
6628;286;Madonna di Campiglio;10.82742;46.230632;1510;NA;1510;TRENTINO-ALTO ADIGE;286;32;PINZOLO;TRENTO;NA;nord;4;NA;Italy
6629;298;Riva;10.845313;45.891405;82;NA;82;TRENTINO-ALTO ADIGE;298;32;RIVA DEL GARDA;TRENTO;NA;nord;4;NA;Italy
6630;322;Arco (Arboreto);10.883014;45.922291;115;NA;115;TRENTINO-ALTO ADIGE;322;32;ARCO;TRENTO;NA;nord;4;NA;Italy
6631;323;Campodenno;11.028354;46.259824;610;NA;610;TRENTINO-ALTO ADIGE;323;32;CAMPODENNO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6632;324;Prezzo;10.631729;45.934202;680;NA;680;TRENTINO-ALTO ADIGE;324;32;PREZZO;TRENTO;NA;nord;4;NA;Italy
6633;325;Villa Rendena;10.722822;46.06067;840;NA;840;TRENTINO-ALTO ADIGE;325;32;VILLA RENDENA;TRENTO;NA;nord;4;NA;Italy
6634;326;Vigolo Vattaro;11.181354;46.00923;815;NA;815;TRENTINO-ALTO ADIGE;326;32;VIGOLO VATTARO;TRENTO;NA;nord;4;NA;Italy
6635;327;Monte Bondone (G. Botanico);11.039854;46.021924;1552;NA;1552;TRENTINO-ALTO ADIGE;327;32;GARNIGA;TRENTO;NA;nord;4;NA;Italy
6636;354;Tremalzo;10.683719;45.84185;1520;NA;1520;TRENTINO-ALTO ADIGE;354;32;Ledro;TRENTO;Meteo Trentino;nord;4;NA;Italy
6637;355;Passo Brocon;11.659658;46.116488;1560;NA;1560;TRENTINO-ALTO ADIGE;355;32;CASTELLO TESINO;TRENTO;NA;nord;4;NA;Italy
6638;360;Passo Tonale T0360;10.635572;46.261915;1880;NA;1880;TRENTINO-ALTO ADIGE;360;32;VERMIGLIO;TRENTO;NA;nord;4;NA;Italy
6639;366;Pejo Frana;10.678177;46.364472;1580;NA;1580;TRENTINO-ALTO ADIGE;366;32;PEIO;TRENTO;Meteo Trentino;nord;4;NA;Italy
6640;367;Cavalese (meteotrentino);11.451794;46.284762;958;NA;958;TRENTINO-ALTO ADIGE;367;32;CAVALESE;TRENTO;Meteo Trentino;nord;4;NA;Italy
6641;368;Viote del Bondone;11.055597;46.013749;1495;NA;1495;TRENTINO-ALTO ADIGE;368;32;TRENTO;TRENTO;NA;nord;4;NA;Italy
6642;369;Passo Sommo - Folgaria;11.206388;45.918907;1360;NA;1360;TRENTINO-ALTO ADIGE;369;32;FOLGARIA;TRENTO;Meteo Trentino;nord;4;NA;Italy
6643;371;Lases;11.218375;46.137987;740;NA;740;TRENTINO-ALTO ADIGE;371;32;LONA-LASES;TRENTO;Meteo Trentino;nord;4;NA;Italy
6644;373;Malga Bissina;10.514022;46.053933;1750;NA;1750;TRENTINO-ALTO ADIGE;373;32;DAONE;TRENTO;NA;nord;4;NA;Italy
6645;103;Passo Ghimbegna;7.73328;43.90463;931;NA;931;LIGURIA;103;22;BAIARDO;IMPERIA;Regionale ARPA Liguria;nord;7;NA;Italy
6646;468;Ellera-Foglietto;8.4667;44.36638;80;NA;80;LIGURIA;468;22;ALBISOLA SUPERIORE;SAVONA;Regionale ARPA Liguria;nord;7;NA;Italy
6647;573;Genova-Pegli;8.8246;44.43227;69;NA;69;LIGURIA;573;22;GENOVA;GENOVA;Regionale ARPA Liguria;nord;7;NA;Italy
6648;581;Monte Capellino;8.9579;44.5515;655;NA;655;LIGURIA;581;22;SAVIGNONE;GENOVA;NA;nord;7;NA;Italy
6649;732;Genova-Gavette;8.9579;44.43439;30;NA;30;LIGURIA;732;22;GENOVA;GENOVA;NA;nord;7;NA;Italy
6650;918;Cichero;9.32194;44.42107;615;NA;615;LIGURIA;918;22;SAN COLOMBANO CERTENOLI;GENOVA;Regionale ARPA Liguria;nord;7;NA;Italy
6651;70099;LA SPEZIA;9.8573;44.097;0;NA;0;LIGURIA;70099;14;LA SPEZIA;LA SPEZIA;NA;nord;7;NA;Italy
6652;75;Dorgali Lanaitto;9.5019;40.266;110;NA;110;SARDEGNA;75;26;DORGALI;NUORO;NA;sud;20;NA;Italy
6653;76;Gavoi;9.4278;40.172;883;NA;883;SARDEGNA;76;26;GAVOI;NUORO;NA;sud;20;NA;Italy
6654;77;Orgosolo Montes;9.4128;40.093;1209;NA;1209;SARDEGNA;77;26;ORGOSOLO;NUORO;NA;sud;20;NA;Italy
6655;78;Orgosolo Olai;9.3211;40.15;934;NA;934;SARDEGNA;78;26;ORGOSOLO;NUORO;NA;sud;20;NA;Italy
6656;504;Gualdo;11.731;44.792;6;NA;6;EMILIA-ROMAGNA;504;4;VOGHIERA;FERRARA;UCEA-RAN;nord;8;NA;Italy
6657;505;Rovigo;11.935;45.081;5;NA;5;VENETO;505;4;ROVIGO;ROVIGO;UCEA-RAN;nord;5;NA;Italy
6658;506;Albenga;8.2078;44.067;8;NA;8;LIGURIA;506;4;ALBENGA;SAVONA;UCEA-RAN;nord;7;NA;Italy
6659;507;Vercelli;8.3717;45.322;134;NA;134;PIEMONTE;507;4;VERCELLI;VERCELLI;UCEA-RAN;nord;1;NA;Italy
6660;1;Maltignano;13.68261;42.84781;114;NA;114;MARCHE;1;33;MALTIGNANO;ASCOLI PICENO;Regionale ASSAM Marche;centro;11;NA;Italy
6661;3;Offida;13.76538;42.94004;215;NA;215;MARCHE;3;33;OFFIDA;ASCOLI PICENO;Regionale ASSAM Marche;centro;11;NA;Italy
6662;7;Sarnano;13.31206;43.04531;480;NA;480;MARCHE;7;33;SARNANO;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6663;8;Carassai;13.66149;43.03948;143;NA;143;MARCHE;8;33;CARASSAI;ASCOLI PICENO;Regionale ASSAM Marche;centro;11;NA;Italy
6664;11;Fermo;13.75287;43.20864;38;NA;38;MARCHE;11;33;FERMO;ASCOLI PICENO;Regionale ASSAM Marche;centro;11;NA;Italy
6665;13;Montelupone;13.58538;43.37225;30;NA;30;MARCHE;13;33;MONTELUPONE;MACERATA;NA;centro;11;NA;Italy
6666;16;Camerano;13.55399;43.51864;120;NA;120;MARCHE;16;33;CAMERANO;ANCONA;Regionale ASSAM Marche;centro;11;NA;Italy
6667;18;Montefortino;13.30928;42.93003;772;NA;772;MARCHE;18;33;MONTEFORTINO;ASCOLI PICENO;Regionale ASSAM Marche;centro;11;NA;Italy
6668;21;Matelica;13.0029;43.30031;325;NA;325;MARCHE;21;33;MATELICA;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6669;23;Visso;13.10983;43.00059;978;NA;978;MARCHE;23;33;VISSO;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6670;24;Serravalle di Chienti;12.90428;43.00392;925;NA;925;MARCHE;24;33;SERRAVALLE DI CHIENTI;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6671;27;Treia;13.30039;43.29031;230;NA;230;MARCHE;27;33;TREIA;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6672;59;Sassoferrato;12.8754;43.46197;409;NA;409;MARCHE;59;33;SASSOFERRATO;ANCONA;Regionale ASSAM Marche;centro;11;NA;Italy
