SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
852;TOS10002490;Montioni;10.761766;43.015121;100;100;NA;Toscana;OD:TOS10002490;Italy
853;TOS10002500;Tesorino;10.800602;42.977237;31;31;NA;Toscana;OD:TOS10002500;Italy
854;TOS10002502;Valpiana;10.851783;43.007217;157;157;NA;Toscana;OD:TOS10002502;Italy
855;TOS10002505;Camporotondo;10.85744;42.956329;34;34;NA;Toscana;OD:TOS10002505;Italy
856;TOS10002510;Scarlino;10.851702;42.910506;100;100;NA;Toscana;OD:TOS10002510;Italy
857;TOS10002520;Castel di Pietra;10.997816;42.958746;45;45;NA;Toscana;OD:TOS10002520;Italy
858;TOS10002522;Ribolla;11.035433;42.965557;50;50;NA;Toscana;OD:TOS10002522;Italy
859;TOS10002524;Roccatederighi;11.079815;43.027251;508;508;NA;Toscana;OD:TOS10002524;Italy
860;TOS10002530;Roccastrada;11.16947;43.011494;430;430;NA;Toscana;OD:TOS10002530;Italy
861;TOS10002534;Montepescali;11.087691;42.883572;75;75;NA;Toscana;OD:TOS10002534;Italy
862;TOS10002540;Lupo;11.006358;42.897138;14;14;NA;Toscana;OD:TOS10002540;Italy
863;TOS10002550;Caldana;10.92608;42.894112;107;107;NA;Toscana;OD:TOS10002550;Italy
864;TOS10002560;Tirli;10.897642;42.846629;351;351;NA;Toscana;OD:TOS10002560;Italy
865;TOS10002570;Batignano;11.16573;42.86805;168;168;NA;Toscana;OD:TOS10002570;Italy
866;TOS10002574;Montepescali Scalo;11.067225;42.871337;17;17;NA;Toscana;OD:TOS10002574;Italy
867;TOS10002580;Acquisti;11.060416;42.848331;5;5;NA;Toscana;OD:TOS10002580;Italy
868;TOS10002582;Fornace della Bruna;11.039674;42.834011;6;6;NA;Toscana;OD:TOS10002582;Italy
869;TOS10002585;Castiglione della Pescaia;10.919103;42.761868;1;1;NA;Toscana;OD:TOS10002585;Italy
870;TOS10002590;Grosseto;11.117392;42.751393;9;9;NA;Toscana;OD:TOS10002590;Italy
871;TOS10002600;Grosseto Aeronautica;11.085892;42.765792;7;7;NA;Toscana;OD:TOS10002600;Italy
872;TOS10002610;S. Leopoldo;10.979112;42.751598;1;1;NA;Toscana;OD:TOS10002610;Italy
873;TOS10002612;Monastero d'Ombrone;11.552244;43.349581;269;269;NA;Toscana;OD:TOS10002612;Italy
874;TOS10002616;Rapolano;11.603325;43.289003;322;322;NA;Toscana;OD:TOS10002616;Italy
875;TOS10002618;Asciano;11.560261;43.237932;219;219;NA;Toscana;OD:TOS10002618;Italy
876;TOS10002620;Monte Oliveto;11.544107;43.176749;263;263;NA;Toscana;OD:TOS10002620;Italy
877;TOS10002622;Percenna;11.493373;43.140904;178;178;NA;Toscana;OD:TOS10002622;Italy
878;TOS10002628;Castellina in Chianti(*);11.289704;43.471294;543;543;NA;Toscana;OD:TOS10002628;Italy
879;TOS10002630;Radda in Chianti;11.389575;43.49266;404;404;NA;Toscana;OD:TOS10002630;Italy
880;TOS10002631;S. Maria di Radda;11.380271;43.485651;464;464;NA;Toscana;OD:TOS10002631;Italy
881;TOS10002640;Vagliagli;11.34719;43.438002;417;417;NA;Toscana;OD:TOS10002640;Italy
882;TOS10002642;Madonna a Brolio;11.456611;43.416506;416;416;NA;Toscana;OD:TOS10002642;Italy
883;TOS10002645;S. Gusme';11.498934;43.389927;452;452;NA;Toscana;OD:TOS10002645;Italy
884;TOS10002650;S. Felice;11.459736;43.389967;367;367;NA;Toscana;OD:TOS10002650;Italy
885;TOS10002655;Villa a Sesta;11.481583;43.386793;438;438;NA;Toscana;OD:TOS10002655;Italy
886;TOS10002658;Corsignano;11.347325;43.394852;407;407;NA;Toscana;OD:TOS10002658;Italy
887;TOS10002660;Siena Poggio al Vento;11.312592;43.320448;313;313;NA;Toscana;OD:TOS10002660;Italy
888;TOS10002670;Siena Universita';11.332591;43.320104;312;312;NA;Toscana;OD:TOS10002670;Italy
889;TOS10002678;Ponte a Tressa;11.394315;43.255394;166;166;NA;Toscana;OD:TOS10002678;Italy
890;TOS10002680;Taverne d'Arbia;11.4164;43.295133;206;206;NA;Toscana;OD:TOS10002680;Italy
891;TOS10002690;Monteroni d'Arbia;11.415848;43.240714;167;167;NA;Toscana;OD:TOS10002690;Italy
892;TOS10002692;Montauto d'Arbia;11.490384;43.20652;234;234;NA;Toscana;OD:TOS10002692;Italy
893;TOS10002700;Montalcino;11.487730000000001;43.054621;547;547;NA;Toscana;OD:TOS10002700;Italy
894;TOS10002704;Murlo;11.389343;43.162844;268;268;NA;Toscana;OD:TOS10002704;Italy
895;TOS10002710;Boccheggiano;11.035925;43.091793;521;521;NA;Toscana;OD:TOS10002710;Italy
896;TOS10002720;Chiusdino;11.07573;43.157126;529;529;NA;Toscana;OD:TOS10002720;Italy
897;TOS10002722;S. Galgano;11.156562;43.154324;303;303;NA;Toscana;OD:TOS10002722;Italy
898;TOS10002730;Travale II;11.052879;43.198283000000004;370;370;NA;Toscana;OD:TOS10002730;Italy
899;TOS10002732;Montalcinello;11.08135;43.19911;337;337;NA;Toscana;OD:TOS10002732;Italy
900;TOS10002740;Cotorniano (Fattoria);11.140385;43.247463;500;500;NA;Toscana;OD:TOS10002740;Italy
902;TOS10002750;Rosia;11.222219;43.248693;210;210;NA;Toscana;OD:TOS10002750;Italy
903;TOS10002752;Torri;11.222726;43.235537;213;213;NA;Toscana;OD:TOS10002752;Italy
904;TOS10002758;S. Colomba;11.229133;43.326058;328;328;NA;Toscana;OD:TOS10002758;Italy
905;TOS10002760;Sovicille;11.229456;43.281598;235;235;NA;Toscana;OD:TOS10002760;Italy
906;TOS10002762;Bagnaia;11.318894;43.21895;318;318;NA;Toscana;OD:TOS10002762;Italy
907;TOS10002764;Bagni del Doccio;11.290906;43.155404;173;173;NA;Toscana;OD:TOS10002764;Italy
908;TOS10002765;S. Lorenzo a Merse;11.27386;43.149108;217;217;NA;Toscana;OD:TOS10002765;Italy
909;TOS10002770;Tocchi;11.263905;43.135276;346;346;NA;Toscana;OD:TOS10002770;Italy
910;TOS10002772;Ornate;11.297595;43.123844;163;163;NA;Toscana;OD:TOS10002772;Italy
911;TOS10002780;Torniella;11.154591;43.075437;341;341;NA;Toscana;OD:TOS10002780;Italy
912;TOS10002790;Pari;11.321564;43.065282;295;295;NA;Toscana;OD:TOS10002790;Italy
913;TOS10002792;Casenovole;11.334434;43.035485;217;217;NA;Toscana;OD:TOS10002792;Italy
914;TOS10002800;Monte Antico;11.359917;42.982961;78;78;NA;Toscana;OD:TOS10002800;Italy
915;TOS10002820;Spineta;11.845871;42.949257;613;613;NA;Toscana;OD:TOS10002820;Italy
916;TOS10002822;Pietre Bianche;11.797474;42.903718;597;597;NA;Toscana;OD:TOS10002822;Italy
917;TOS10002824;Radicofani;11.769898;42.900607;746;746;NA;Toscana;OD:TOS10002824;Italy
918;TOS10002825;Campo alle Capanne;11.651824;42.950453;671;671;NA;Toscana;OD:TOS10002825;Italy
919;TOS10002826;Podere Nuovo (S. Piero);11.771636;42.974851;347;347;NA;Toscana;OD:TOS10002826;Italy
920;TOS10002828;Castiglioncello Trinoro;11.814774;42.993067;791;791;NA;Toscana;OD:TOS10002828;Italy
921;TOS10002830;Campiglia d'Orcia;11.665541;42.95018;633;633;NA;Toscana;OD:TOS10002830;Italy
922;TOS10002834;Podere Riscatto;11.724609;42.956802;509;509;NA;Toscana;OD:TOS10002834;Italy
923;TOS10002837;Castelvecchio d'Orcia;11.732632;42.99677;362;362;NA;Toscana;OD:TOS10002837;Italy
924;TOS10002838;Le Checche;11.718264;43.027007;334;334;NA;Toscana;OD:TOS10002838;Italy
925;TOS10002840;S. Isabella;11.695849;42.977563;343;343;NA;Toscana;OD:TOS10002840;Italy
926;TOS10002850;Podere Pianotta;11.701305;42.956544;409;409;NA;Toscana;OD:TOS10002850;Italy
927;TOS10002860;La Foce;11.780613;43.017539;570;570;NA;Toscana;OD:TOS10002860;Italy
928;TOS10002870;Spedaletto;11.664579;43.030071;271;271;NA;Toscana;OD:TOS10002870;Italy
929;TOS10002880;Pienza (Madonnina);11.679479;43.079112;455;455;NA;Toscana;OD:TOS10002880;Italy
930;TOS10002881;Pienza (Osservatorio);11.679161;43.077714;455;455;NA;Toscana;OD:TOS10002881;Italy
931;TOS10002882;Castiglione d'Orcia;11.617362;43.006399;426;426;NA;Toscana;OD:TOS10002882;Italy
932;TOS10002883;S. Quirico d'Orcia;11.605654;43.060243;400;400;NA;Toscana;OD:TOS10002883;Italy
933;TOS10002884;Montecalvoli;11.640575;43.209813;399;399;NA;Toscana;OD:TOS10002884;Italy
934;TOS10002885;Montisi;11.652514;43.158663;386;386;NA;Toscana;OD:TOS10002885;Italy
935;TOS10002886;Lucignano d'Asso;11.592944;43.125723;317;317;NA;Toscana;OD:TOS10002886;Italy
936;TOS10002887;Cosona;11.603739;43.113592;339;339;NA;Toscana;OD:TOS10002887;Italy
937;TOS10002900;Castel del Piano;11.534185;42.893105;548;548;NA;Toscana;OD:TOS10002900;Italy
938;TOS10002910;Vivo d'Orcia;11.642648;42.935133;867;867;NA;Toscana;OD:TOS10002910;Italy
940;TOS10002913;Monte Amiata (Ferrovia);11.624417;42.88963;1636;1636;NA;Toscana;OD:TOS10002913;Italy
941;TOS10002914;Casello del Guardiano;11.605549;42.892312;1269;1269;NA;Toscana;OD:TOS10002914;Italy
942;TOS10002916;S. Angelo in Colle;11.461594;42.99536;386;386;NA;Toscana;OD:TOS10002916;Italy
943;TOS10002918;Cinigiano;11.394816;42.893045;243;243;NA;Toscana;OD:TOS10002918;Italy
944;TOS10002919;Paganico Pian Colombaio;11.323535;42.948317;74;74;NA;Toscana;OD:TOS10002919;Italy
945;TOS10002920;Paganico;11.286147;42.941642;95;95;NA;Toscana;OD:TOS10002920;Italy
946;TOS10002925;Pietratonda;11.223855;42.939106;110;110;NA;Toscana;OD:TOS10002925;Italy
947;TOS10002930;Campagnatico;11.276449;42.884655;84;84;NA;Toscana;OD:TOS10002930;Italy
948;TOS10002940;Granaione;11.325372;42.826086;97;97;NA;Toscana;OD:TOS10002940;Italy
949;TOS10002950;Cana;11.425922;42.797705;512;512;NA;Toscana;OD:TOS10002950;Italy
950;TOS10002952;Montorgiali;11.299794;42.73831;361;361;NA;Toscana;OD:TOS10002952;Italy
951;TOS10002954;Istia;11.192815;42.784354;18;18;NA;Toscana;OD:TOS10002954;Italy
952;TOS10002958;Poggio Cavallo;11.178614;42.769857;24;24;NA;Toscana;OD:TOS10002958;Italy
953;TOS10002960;Ponte Tura;11.16598;42.764473;16;16;NA;Toscana;OD:TOS10002960;Italy
954;TOS10002968;Alberese FFSS;11.135806;42.640811;79;79;NA;Toscana;OD:TOS10002968;Italy
955;TOS10002970;Alberese Podere 129;11.142315;42.673511;21;21;NA;Toscana;OD:TOS10002970;Italy
956;TOS10002980;Alberese Idraulico;11.092726;42.695944;5;5;NA;Toscana;OD:TOS10002980;Italy
957;TOS10002990;Collecchio;11.144551;42.622007;25;25;NA;Toscana;OD:TOS10002990;Italy
958;TOS10003000;Talamone;11.159263;42.564322;9;9;NA;Toscana;OD:TOS10003000;Italy
959;TOS10003004;Montiano;11.224258;42.648312;205;205;NA;Toscana;OD:TOS10003004;Italy
960;TOS10003010;Poggio Perotto;11.256422;42.615129;86;86;NA;Toscana;OD:TOS10003010;Italy
961;TOS10003020;Roccalbegna;11.511207;42.786484;600;600;NA;Toscana;OD:TOS10003020;Italy
962;TOS10003022;Triana;11.54902;42.789402;736;736;NA;Toscana;OD:TOS10003022;Italy
963;TOS10003030;Petricci;11.559902;42.756787;733;733;NA;Toscana;OD:TOS10003030;Italy
964;TOS10003040;Capanne;11.543856;42.685646;399;399;NA;Toscana;OD:TOS10003040;Italy
965;TOS10003050;Cancellone;11.459885;42.752181;629;629;NA;Toscana;OD:TOS10003050;Italy
966;TOS10003052;Usi;11.463412;42.72401;363;363;NA;Toscana;OD:TOS10003052;Italy
967;TOS10003054;Montemerano;11.492108;42.623165;245;245;NA;Toscana;OD:TOS10003054;Italy
968;TOS10003060;Pomonte;11.425948;42.644847;158;158;NA;Toscana;OD:TOS10003060;Italy
969;TOS10003070;Scansano;11.336475;42.690382;442;442;NA;Toscana;OD:TOS10003070;Italy
970;TOS10003080;Manciano;11.546264;42.584692;300;300;NA;Toscana;OD:TOS10003080;Italy
971;TOS10003082;Campignola;11.511741;42.526112;263;263;NA;Toscana;OD:TOS10003082;Italy
972;TOS10003085;Secchete di Manciano;11.546264;42.584692;300;300;NA;Toscana;OD:TOS10003085;Italy
973;TOS10003086;Fattoria Cavallini;11.434541;42.588383;130;130;NA;Toscana;OD:TOS10003086;Italy
974;TOS10003090;Marsiliana;11.349412;42.54446;31;31;NA;Toscana;OD:TOS10003090;Italy
975;TOS10003092;Magliano in Toscana;11.293151;42.601027;83;83;NA;Toscana;OD:TOS10003092;Italy
976;TOS10003100;S. Donato;11.230903;42.53373;11;11;NA;Toscana;OD:TOS10003100;Italy
977;TOS10003102;Torre Saline d'Albegna;11.193162;42.499156;2;2;NA;Toscana;OD:TOS10003102;Italy
978;TOS10003109;Orbetello (*);11.208444;42.438886;2;2;NA;Toscana;OD:TOS10003109;Italy
979;TOS10003110;Orbetello;11.199832;42.429;26;26;NA;Toscana;OD:TOS10003110;Italy
980;TOS10003112;Porto Ercole;11.211198;42.392726;2;2;NA;Toscana;OD:TOS10003112;Italy
981;TOS10003113;Monte Argentario (Semin.);11.162414;42.41554;244;244;NA;Toscana;OD:TOS10003113;Italy
982;TOS10003115;Monte Argentario (Semaf.);11.090476;42.430473;45;45;NA;Toscana;OD:TOS10003115;Italy
983;TOS10003120;Monte Argentario (Aeron.);11.169129;42.389639;488;488;NA;Toscana;OD:TOS10003120;Italy
984;TOS10003122;Monte Alzato;11.329862;42.46737;59;59;NA;Toscana;OD:TOS10003122;Italy
985;TOS10003124;Burano;11.3766;42.405872;6;6;NA;Toscana;OD:TOS10003124;Italy
986;TOS10003130;Capalbio;11.4213;42.455568;173;173;NA;Toscana;OD:TOS10003130;Italy
987;TOS10003140;Pescia Fiorentina;11.478611;42.442545;83;83;NA;Toscana;OD:TOS10003140;Italy
988;TOS10003141;La Cerreta;11.550024;42.449623;83;83;NA;Toscana;OD:TOS10003141;Italy
989;TOS10003144;Gorgona;9.89525;43.429671;NA;NA;NA;Toscana;OD:TOS10003144;Italy
990;TOS10003146;Capraia;9.846246;43.050318;5;5;NA;Toscana;OD:TOS10003146;Italy
991;TOS10003150;Portoferraio Citta';10.33456;42.817478;NA;NA;NA;Toscana;OD:TOS10003150;Italy
992;TOS10003160;Portoferraio Orti;10.309309;42.803361;3;3;NA;Toscana;OD:TOS10003160;Italy
993;TOS10003170;Portoferraio Schiopparel;10.343493;42.797832;5;5;NA;Toscana;OD:TOS10003170;Italy
994;TOS10003178;S. Martino;10.281579;42.787105;107;107;NA;Toscana;OD:TOS10003178;Italy
995;TOS10003180;Procchio;10.245136;42.786697;24;24;NA;Toscana;OD:TOS10003180;Italy
996;TOS10003190;Poggio;10.18555;42.790796;217;217;NA;Toscana;OD:TOS10003190;Italy
997;TOS10003200;Patresi Mortigliano;10.112607;42.78689;147;147;NA;Toscana;OD:TOS10003200;Italy
998;TOS10003202;Campo alle Serre;10.118517;42.775576;451;451;NA;Toscana;OD:TOS10003202;Italy
999;TOS10003210;Monte Capanne;10.169971;42.775107;583;583;NA;Toscana;OD:TOS10003210;Italy
1000;TOS10003220;Pino;10.140389;42.755099;226;226;NA;Toscana;OD:TOS10003220;Italy
1001;TOS10003230;S. Piero in Campo;10.213664;42.752815;144;144;NA;Toscana;OD:TOS10003230;Italy
1002;TOS10003232;Marina di Campo;10.235375;42.750781;6;6;NA;Toscana;OD:TOS10003232;Italy
1003;TOS10003234;Pila;10.234202;42.765563;15;15;NA;Toscana;OD:TOS10003234;Italy
1004;TOS10003240;Monte Calamita;10.396298;42.731039;361;361;NA;Toscana;OD:TOS10003240;Italy
1005;TOS10003250;Capoliveri;10.381894;42.745775;123;123;NA;Toscana;OD:TOS10003250;Italy
1006;TOS10003252;Porto Azzurro;10.396228;42.769285000000004;33;33;NA;Toscana;OD:TOS10003252;Italy
1007;TOS10003260;Rio Elba;10.402984;42.816795;176;176;NA;Toscana;OD:TOS10003260;Italy
1008;TOS10003268;Giglio (Semaforo);10.902107;42.367924;105;105;NA;Toscana;OD:TOS10003268;Italy
1009;TOS10003270;Giglio (Castello);10.902005;42.368556;105;105;NA;Toscana;OD:TOS10003270;Italy
1010;TOS10003280;Poggio Pagana (Giglio);10.898112;42.354212;324;324;NA;Toscana;OD:TOS10003280;Italy
1011;TOS10003290;Giglio (Franco);10.875795;42.359082;52;52;NA;Toscana;OD:TOS10003290;Italy
1012;TOS10003300;Campese (Giglio);10.880268;42.366573;31;31;NA;Toscana;OD:TOS10003300;Italy
1013;TOS10004070;Sorgente Villa Spada;10.340797;43.868778;14;14;NA;Toscana;OD:TOS10004070;Italy
1015;TOS10004520;Ponte Ferrovia Fi-Roma;11.825468;43.46846;239;239;NA;Toscana;OD:TOS10004520;Italy
1016;TOS10004530;Chiusa dei Monaci;11.848755;43.424999;307;307;NA;Toscana;OD:TOS10004530;Italy
1017;TOS10004710;Ponte dei Falciani;11.322441;43.588349;271;271;NA;Toscana;OD:TOS10004710;Italy
1018;TOS10004750;Praticello;11;43;226;226;NA;Toscana;OD:TOS10004750;Italy
1019;TOS10004780;Gamberame;11.127434;43.922626;208;208;NA;Toscana;OD:TOS10004780;Italy
1020;TOS10004820;Ponte di Calcaiola;11;45;17;17;NA;Toscana;OD:TOS10004820;Italy
1021;TOS10004830;Cireglio;10.852046;43.993957;708;708;NA;Toscana;OD:TOS10004830;Italy
1022;TOS10004860;Burgianico;10.910861;43.959932;127;127;NA;Toscana;OD:TOS10004860;Italy
1023;TOS10004910;Sambuca;11.063232;44.085612;812;812;NA;Toscana;OD:TOS10004910;Italy
1024;TOS10005050;Molino Parlanti;10.812221;43.880132;42;42;NA;Toscana;OD:TOS10005050;Italy
1026;TOS10005190;S. Giovanni alla Vena;10.596383;43.682914;12;12;NA;Toscana;OD:TOS10005190;Italy
1027;TOS10005270;Cartiera Valgiano;10.589159;43.911727;318;318;NA;Toscana;OD:TOS10005270;Italy
1029;TOS10005480;Grillandino;10.614468;43.060322;204;204;NA;Toscana;OD:TOS10005480;Italy
1030;TOS10005510;Ponte Statale Aurelia;11.072845;43.138072;435;435;NA;Toscana;OD:TOS10005510;Italy
1031;TOS10005680;Sorgenti Vene di Ciciano;11;43;226;226;NA;Toscana;OD:TOS10005680;Italy
1032;TOS10005700;Casamallecchi;11;43;226;226;NA;Toscana;OD:TOS10005700;Italy
1033;TOS10005710;Ornate;11.154131;43.073982;393;393;NA;Toscana;OD:TOS10005710;Italy
1034;TOS10005720;Ponte di Torniella;11.392822;43.069893;483;483;NA;Toscana;OD:TOS10005720;Italy
1035;TOS10005760;Monte Amiata Scalo;11.277466;43.428988;331;331;NA;Toscana;OD:TOS10005760;Italy
1036;TOS10005800;Anteata;10.120468;42.748525;62;62;NA;Toscana;OD:TOS10005800;Italy
1037;TOS10005810;La Castellina;10.234451;42.751046;6;6;NA;Toscana;OD:TOS10005810;Italy
1038;TOS10005930;Pomonte;9.848782;44.412141;446;446;NA;Toscana;OD:TOS10005930;Italy
1039;TOS10005940;Cavallina;9.826265;44.363718;623;623;NA;Toscana;OD:TOS10005940;Italy
1040;TOS10005950;S. Mamiliano;9.847835;44.326222;473;473;NA;Toscana;OD:TOS10005950;Italy
1041;TOS10008001;Guinadi Presa Verde;10.383783;43.770943;4;4;NA;Toscana;OD:TOS10008001;Italy
1042;TOS10008002;Presa Gordana;10.522751;43.351642;62;62;NA;Toscana;OD:TOS10008002;Italy
1043;TOS10008004;Rocchetta;10.595795;43.223628;41;41;NA;Toscana;OD:TOS10008004;Italy
