SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
222;Teor;E004;OD:E004;45.851;13.0466;11;Italy;FVG;Quota ricavata da dem
223;Flambruzzo;E005;OD:E005;45.884;13.067;12;Italy;FVG;Quota ricavata da dem
224;Flambruzzo villa Badoglio;E006;OD:E006;45.8845;13.0697;12;Italy;FVG;Quota ricavata da dem
225;Case Zoncolan;E007;OD:E007;45.8779;13.0831;13;Italy;FVG;Quota ricavata da dem
226;Ariis;E008;OD:E008;45.8725;13.0881;11;Italy;FVG;Quota ricavata da dem
227;Ariis cimitero;E009;OD:E009;45.8699;13.0946;11;Italy;FVG;Quota ricavata da dem
228;Ariis Parco;E010;OD:E010;45.872;13.0839;11;Italy;FVG;Quota ricavata da dem
229;ARIIS CENTRO E.T.P.;E011;OD:E011;45.8718;13.0835;11;Italy;FVG;Quota ricavata da dem
230;Casali Sacile;E012;OD:E012;45.8633;13.0818;10;Italy;FVG;Quota ricavata da dem
231;Casali Petazzo;E013;OD:E013;45.8682;13.1051;11;Italy;FVG;Quota ricavata da dem
232;Pocenia;E014;OD:E014;45.8364;13.086;5;Italy;FVG;Quota ricavata da dem
233;Case Trevisan;E015;OD:E015;45.8136;13.102;6;Italy;FVG;Quota ricavata da dem
234;Casali Gambellini;E016;OD:E016;45.8462;13.0943;9;Italy;FVG;Quota ricavata da dem
235;LATISANA CROSERE;E019;OD:E019;45.7865;13.0221;5;Italy;FVG;Quota ricavata da dem
236;RIVAROTTA;E020;OD:E020;45.8193;13.081;6;Italy;FVG;Quota ricavata da dem
237;PRECENICCO;E021;OD:E021;45.7873;13.0765;3;Italy;FVG;Quota ricavata da dem
238;POCENIA ZONA INDUSTRIALE;E024;OD:E024;45.8332;13.1132;9;Italy;FVG;Quota ricavata da dem
239;Palazzolo dello Stella;E025;OD:E025;45.8033;13.0743;4;Italy;FVG;Quota ricavata da dem
240;Casa di guardia;E033;OD:E033;45.9041;13.0859;20;Italy;FVG;Quota ricavata da dem
241;SAN DANIELE DEL FRIULI;E200;OD:E200;46.1569;13.014;190;Italy;FVG;Quota ricavata da dem
242;SAN MAURO;E201;OD:E201;46.1469;13.0265;166;Italy;FVG;Quota ricavata da dem
243;CODROIPO;E202;OD:E202;45.967;12.9873;49;Italy;FVG;Quota ricavata da dem
244;Zompicchia;E203;OD:E203;45.9648;13.0016;42;Italy;FVG;Quota ricavata da dem
245;GORICIZZA CASERME;E206;OD:E206;45.9697;12.9761;47;Italy;FVG;Quota ricavata da dem
246;Coseano;E207;OD:E207;46.0851;13.0262;120;Italy;FVG;Quota ricavata da dem
247;Codroipo ponte SP. 65;E208;OD:E208;45.9566;12.9926;38;Italy;FVG;Quota ricavata da dem
248;Molino Vecchio;E400;OD:E400;45.8814;13.0511;13;Italy;FVG;Quota ricavata da dem
249;Sivigliano;E401;OD:E401;45.882;13.0534;13;Italy;FVG;Quota ricavata da dem
250;TURRIDA;E500;OD:E500;46.0262;12.9385;82;Italy;FVG;Quota ricavata da dem
251;FLAIBANO;E501;OD:E501;46.0476;12.9817;92;Italy;FVG;Quota ricavata da dem
252;LESTIZZA;E502;OD:E502;45.9512;13.1353;42;Italy;FVG;Quota ricavata da dem
253;VILLACACCIA;E503;OD:E503;45.9723;13.0708;46;Italy;FVG;Quota ricavata da dem
254;VILLAORBA;E504;OD:E504;46.0105;13.0686;72;Italy;FVG;Quota ricavata da dem
255;SAN LORENZO DI SEDEGLIANO;E505;OD:E505;46.0011;12.9991;66;Italy;FVG;Quota ricavata da dem
256;RIVOLTO;E507;OD:E507;45.9544;13.0213;37;Italy;FVG;Quota ricavata da dem
257;TALMASSONS;E509;OD:E509;45.9287;13.1159;29;Italy;FVG;Quota ricavata da dem
258;FAGAGNA POLIAMBULATORIO;E512;OD:E512;46.1143;13.098;198;Italy;FVG;Quota ricavata da dem
259;PANTIANICCO;E513;OD:E513;46.0142;13.0393;75;Italy;FVG;Quota ricavata da dem
