SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
291;MALLARE;S2588;OD:S2588;44.287085;8.299522;490;Italy;Piemonte;Quota ricavata da dem
292;ALPE VOBBIA;S2589;OD:S2589;44.575152;9.076752;1034;Italy;Piemonte;Quota ricavata da dem
293;PONTE DI NAVA TANARO;S2590;OD:S2590;44.117675;7.867616;924;Italy;Piemonte;Quota ricavata da dem
294;ISOLA DEL CANTONE VOBBIA;S2591;OD:S2591;44.64293;8.983693;649;Italy;Piemonte;Quota ricavata da dem
295;TIGLIETO ORBA;S2592;OD:S2592;44.524315;8.618133;487;Italy;Piemonte;Quota ricavata da dem
296;MURIALDO BORMIDA DI MILLESIMO;S2598;OD:S2598;44.30403;8.158406;754;Italy;Piemonte;Quota ricavata da dem
297;SAN SICARIO;S2619;OD:S2619;44.967498;6.836215;2147;Italy;Piemonte;Quota ricavata da dem
298;LA LOGGIA CHISOLA;S2752;OD:S2752;44.970657;7.669778;226;Italy;Piemonte;Quota ricavata da dem
299;PARELLA CHIUSELLA;S2887;OD:S2887;45.419971;7.798087;255;Italy;Piemonte;Quota ricavata da dem
300;BIELMONTE;S2888;OD:S2888;45.661245;8.075809;1464;Italy;Piemonte;Quota ricavata da dem
301;ALPE VEGLIA;S2889;OD:S2889;46.275113;8.141313;1863;Italy;Piemonte;Quota ricavata da dem
302;CUNEO CAMERA COMMERCIO;S2891;OD:S2891;44.388037;7.547277;531;Italy;Piemonte;Quota ricavata da dem
303;SETTEPANI;S2892;OD:S2892;44.236248;8.194798;1170;Italy;Piemonte;Quota ricavata da dem
304;SESTRIERE ALPETTE;S2893;OD:S2893;44.951049;6.888961;2086;Italy;Piemonte;Quota ricavata da dem
305;CASELLE;S2896;OD:S2896;45.185433;7.650884;281;Italy;Piemonte;Quota ricavata da dem
306;CAPANNA MARGHERITA;S2897;OD:S2897;45.927134;7.877037;4030;Italy;Piemonte;Quota ricavata da dem
307;ROCCA DELL'ABISSO;S2898;OD:S2898;44.14328;7.503083;2497;Italy;Piemonte;Quota ricavata da dem
308;GRAN VAUDALA;S2900;OD:S2900;45.495685;7.118978;3014;Italy;Piemonte;Quota ricavata da dem
309;CHATEAU BEAULARD;S2960;OD:S2960;45.026328;6.753877;1715;Italy;Piemonte;Quota ricavata da dem
310;GERMAGNANO BORGO STURA DI VIU';S2980;OD:S2980;45.244535;7.433507;703;Italy;Piemonte;Quota ricavata da dem
311;QUINTO VERCELLESE CERVO;S2985;OD:S2985;45.38133;8.374296;138;Italy;Piemonte;Quota ricavata da dem
312;CASTAGNETO PO;S3098;OD:S3098;45.15042;7.883782;430;Italy;Piemonte;Quota ricavata da dem
313;PRADEBONI;S3099;OD:S3099;44.298737;7.638548;945;Italy;Piemonte;Quota ricavata da dem
314;GRAGLIA;S3212;OD:S3212;45.569149;7.95;864;Italy;Piemonte;Quota ricavata da dem
315;FORZO;S3214;OD:S3214;45.513487;7.487117;1220;Italy;Piemonte;Quota ricavata da dem
316;MOROZZO;S3215;OD:S3215;44.417886;7.692122;438;Italy;Piemonte;Quota ricavata da dem
317;GARBAGNA;S3216;OD:S3216;44.784294;8.991984;310;Italy;Piemonte;Quota ricavata da dem
318;CERANO;S3217;OD:S3217;45.41434;8.801457;123;Italy;Piemonte;Quota ricavata da dem
319;NEBBIUNO;S3218;OD:S3218;45.826504;8.506155;819;Italy;Piemonte;Quota ricavata da dem
320;SANTINO SAN BERNARDINO;S3222;OD:S3222;45.956615;8.525428;263;Italy;Piemonte;Quota ricavata da dem
321;VIGLIANO CERVO;S3223;OD:S3223;45.554279;8.111119;297;Italy;Piemonte;Quota ricavata da dem
322;COSSATO STRONA;S3224;OD:S3224;45.568938;8.182999;258;Italy;Piemonte;Quota ricavata da dem
323;CAMPERTOGNO SESIA;S3226;OD:S3226;45.798592;8.031849;873;Italy;Piemonte;Quota ricavata da dem
324;LOAZZOLO;S3228;OD:S3228;44.67417;8.233281;503;Italy;Piemonte;Quota ricavata da dem
325;SESTRIERE BANCHETTA;S3237;OD:S3237;44.964868;6.910035;2368;Italy;Piemonte;Quota ricavata da dem
326;BARDONECCHIA PIAN DEL SOLE;S3238;OD:S3238;45.063259;6.704811;1603;Italy;Piemonte;Quota ricavata da dem
327;CUNEO CASCINA VECCHIA;S3254;OD:S3254;44.370028;7.527265;563;Italy;Piemonte;Quota ricavata da dem
328;TRASQUERA;S3375;OD:S3375;46.215046;8.205933;1054;Italy;Piemonte;Quota ricavata da dem
329;TORINO VIA DELLA CONSOLATA;S3447;OD:S3447;45.075935;7.678378;234;Italy;Piemonte;Quota ricavata da dem
330;PINEROLO;S3685;OD:S3685;44.897099;7.359495;338;Italy;Piemonte;Quota ricavata da dem
331;SAN BARTOLOMEO PESIO;S3716;OD:S3716;44.270974;7.663033;810;Italy;Piemonte;Quota ricavata da dem
332;CORTEMILIA UZZONE;S3735;OD:S3735;44.57892;8.195928;286;Italy;Piemonte;Quota ricavata da dem
333;LEVALDIGI GRANA;S3736;OD:S3736;44.558959;7.618176;364;Italy;Piemonte;Quota ricavata da dem
334;MARGARITA BROBBIO;S3755;OD:S3755;44.399511;7.687371;446;Italy;Piemonte;Quota ricavata da dem
335;MOMBASIGLIO MONGIA;S3758;OD:S3758;44.368023;7.964525;462;Italy;Piemonte;Quota ricavata da dem
336;DOGLIANI REA;S3762;OD:S3762;44.531717;7.954392;339;Italy;Piemonte;Quota ricavata da dem
337;FRABOSA SOPRANA CORSAGLIA;S3781;OD:S3781;44.274725;7.836335;907;Italy;Piemonte;Quota ricavata da dem
338;TORINO REISS ROMOLI;S3869;OD:S3869;45.112512;7.670936;234;Italy;Piemonte;Quota ricavata da dem
339;ROCCHETTA BELBO;S3886;OD:S3886;44.634834;8.174492;332;Italy;Piemonte;Quota ricavata da dem
340;PORNASSINO NEGRONE;S3923;OD:S3923;44.124936;7.812169;1150;Italy;Piemonte;Quota ricavata da dem
341;STAFFARDA GHIANDONE;S3924;OD:S3924;44.727444;7.431202;262;Italy;Piemonte;Quota ricavata da dem
342;RASTELLO ELLERO;S3925;OD:S3925;44.264692;7.731105;938;Italy;Piemonte;Quota ricavata da dem
343;ROBILANTE VERMENAGNA;S3926;OD:S3926;44.262099;7.517372;813;Italy;Piemonte;Quota ricavata da dem
344;TORRETTE VARAITA;S3927;OD:S3927;44.583609;7.106137;1390;Italy;Piemonte;Quota ricavata da dem
345;MONASTEROLO CASOTTO;S3930;OD:S3930;44.310927;7.937143;742;Italy;Piemonte;Quota ricavata da dem
346;ANDONNO GESSO;S3931;OD:S3931;44.29087;7.434212;911;Italy;Piemonte;Quota ricavata da dem
347;VINADIO STURA DI DEMONTE;S3932;OD:S3932;44.30272;7.114441;1092;Italy;Piemonte;Quota ricavata da dem
348;RIVOLI LA PEROSA;S3948;OD:S3948;45.079874;7.498936;370;Italy;Piemonte;Quota ricavata da dem
349;VIOLA;S3949;OD:S3949;44.286036;7.953847;963;Italy;Piemonte;Quota ricavata da dem
350;ROCCAFORTE MONDOVI';S3950;OD:S3950;44.309922;7.744098;625;Italy;Piemonte;Quota ricavata da dem
351;TORRE MONDOVI' CORSAGLIA;S3951;OD:S3951;44.358667;7.902549;508;Italy;Piemonte;Quota ricavata da dem
352;SUSA DORA RIPARIA VIA MAZZINI;S3952;OD:S3952;45.136829;7.047844;501;Italy;Piemonte;Quota ricavata da dem
353;BACENO DEVERO;S4059;OD:S4059;46.262153;8.314692;656;Italy;Piemonte;Quota ricavata da dem
354;VERBANIA SAN GIOVANNI;S4060;OD:S4060;45.93954;8.577794;205;Italy;Piemonte;Quota ricavata da dem
355;ACCEGLIO COLLET;S4062;OD:S4062;44.520138;6.906438;2000;Italy;Piemonte;Quota ricavata da dem
356;COLLE DELL'AGNELLO;S4063;OD:S4063;44.680971;6.978655;2612;Italy;Piemonte;Quota ricavata da dem
357;BALME;S4101;OD:S4101;45.302492;7.221885;1526;Italy;Piemonte;Quota ricavata da dem
358;CABELLA LIGURE;S4103;OD:S4103;44.673799;9.092047;509;Italy;Piemonte;Quota ricavata da dem
359;NOASCA;S4105;OD:S4105;45.454004;7.311526;1188;Italy;Piemonte;Quota ricavata da dem
360;LAGO DIETRO LA TORRE;S4108;OD:S4108;45.259039;7.164218;2450;Italy;Piemonte;Quota ricavata da dem
361;LAVAGNINA LAGO;S4109;OD:S4109;44.605631;8.754707;373;Italy;Piemonte;Quota ricavata da dem
362;MONCALIERI PO;S4111;OD:S4111;45.000751;7.679118;222;Italy;Piemonte;Quota ricavata da dem
363;MONTE MESMA;S4113;OD:S4113;45.772961;8.440055;421;Italy;Piemonte;Quota ricavata da dem
364;OMEGNA LAGO D'ORTA;S4114;OD:S4114;45.874394;8.409065;409;Italy;Piemonte;Quota ricavata da dem
365;PARUZZARO;S4115;OD:S4115;45.74899;8.512213;310;Italy;Piemonte;Quota ricavata da dem
366;ROCHEMOLLES;S4117;OD:S4117;45.1309;6.76525;1978;Italy;Piemonte;Quota ricavata da dem
367;ROSONE;S4119;OD:S4119;45.433482;7.418468;909;Italy;Piemonte;Quota ricavata da dem
368;SEZZADIO;S4121;OD:S4121;44.782664;8.567327;120;Italy;Piemonte;Quota ricavata da dem
369;UNCHIO TROBASO;S4124;OD:S4124;45.960349;8.531552;339;Italy;Piemonte;Quota ricavata da dem
370;VIU' CENTRALE FUCINE;S4127;OD:S4127;45.230718;7.364204;821;Italy;Piemonte;Quota ricavata da dem
371;CEVA;S4145;OD:S4145;44.386256;8.016731;398;Italy;Piemonte;Quota ricavata da dem
372;MARENE;S4148;OD:S4148;44.668201;7.732008;306;Italy;Piemonte;Quota ricavata da dem
373;PAESANA ERASCA;S4151;OD:S4151;44.682088;7.26366;679;Italy;Piemonte;Quota ricavata da dem
374;NOVARA;S4193;OD:S4193;45.441287;8.63312;152;Italy;Piemonte;Quota ricavata da dem
375;ASTI;S4194;OD:S4194;44.91766;8.190064;177;Italy;Piemonte;Quota ricavata da dem
376;BUTTIGLIERA D'ASTI;S4195;OD:S4195;45.019878;7.932839;289;Italy;Piemonte;Quota ricavata da dem
377;TORINO ALENIA;S4294;OD:S4294;45.079651;7.61075;272;Italy;Piemonte;Quota ricavata da dem
378;SOUCHERES BASSES CHISONE;S4336;OD:S4336;45.028479;6.959043;1520;Italy;Piemonte;Quota ricavata da dem
379;VENARIA LA MANDRIA;S4587;OD:S4587;45.174961;7.559233;332;Italy;Piemonte;Quota ricavata da dem
380;CELLIO;S4591;OD:S4591;45.751289;8.327002;739;Italy;Piemonte;Quota ricavata da dem
381;LIMONE PANCANI;S4613;OD:S4613;44.160844;7.590009;1836;Italy;Piemonte;Quota ricavata da dem
382;GRANGE MARTINA;S4669;OD:S4669;45.157651;6.975059;1690;Italy;Piemonte;Quota ricavata da dem
383;TORINO MURAZZI PO;S4816;OD:S4816;45.06825;7.708508;219;Italy;Piemonte;Quota ricavata da dem
384;SAN SEBASTIANO PO;S4825;OD:S4825;45.172399;7.94314;174;Italy;Piemonte;Quota ricavata da dem
385;MACUGNAGA RIFUGIO ZAMBONI;S4895;OD:S4895;45.951371;7.917038;2166;Italy;Piemonte;Quota ricavata da dem
386;CANTOIRA STURA DI VAL GRANDE;S4982;OD:S4982;45.339441;7.382824;768;Italy;Piemonte;Quota ricavata da dem
387;MEZZENILE STURA DI LANZO;S4983;OD:S4983;45.297964;7.399513;642;Italy;Piemonte;Quota ricavata da dem
388;DRONERO MAIRA;S5166;OD:S5166;44.464025;7.333446;653;Italy;Piemonte;Quota ricavata da dem
389;VILLAFRANCA PIEMONTE PO;S5605;OD:S5605;44.77995;7.512253;251;Italy;Piemonte;Quota ricavata da dem
390;CRISSOLO PO;S5615;OD:S5615;44.699914;7.153631;1453;Italy;Piemonte;Quota ricavata da dem
391;SPINETO ORCO;S5616;OD:S5616;45.386798;7.674141;388;Italy;Piemonte;Quota ricavata da dem
392;BRIC CASTELLARO;S6159;OD:S6159;44.642891;8.790298;348;Italy;Piemonte;Quota ricavata da dem
