SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
70;Concesio;CONCESIO;OD:CONCESIO;45.60667384;10.20474932;219;Italy;Lombardia;Quota ricavata da dem
71;Costa_Masnaga;COSTA_MASNAGA;OD:COSTA_MASNAGA;45.76734454;9.28534163;276;Italy;Lombardia;Quota ricavata da dem
72;Crema_-_via_Camporelle;CREMA;OD:CREMA;45.36895922;9.69786813;77;Italy;Lombardia;Quota ricavata da dem
73;Cremella;CREMELLA;OD:CREMELLA;45.73995168;9.30382338;355;Italy;Lombardia;Quota ricavata da dem
74;Cremona;CREMONA;OD:CREMONA;45.13461409;10.02891343;45;Italy;Lombardia;Quota ricavata da dem
75;Creva_Diga;CREVA_DIGA;OD:CREVA_DIGA;45.99168283;8.76659348;315;Italy;Lombardia;Quota ricavata da dem
76;Cuvio;CUVIO;OD:CUVIO;45.90068268;8.73531583;290;Italy;Lombardia;Quota ricavata da dem
77;Dazare;DAZARE;OD:DAZARE;45.86789439;10.45408967;1176;Italy;Lombardia;Quota ricavata da dem
78;Devero_Alpe;DEVERO_ALPE;OD:DEVERO_ALPE;46.31736302;8.26862922;1761;Italy;Lombardia;Quota ricavata da dem
79;Dezzo_di_Scalve_-_Azzone;DEZZO_DI_SCALVE;OD:DEZZO_DI_SCALVE;45.97791321;10.10354701;906;Italy;Lombardia;Quota ricavata da dem
80;Domodossola;DOMODOSSOLA;OD:DOMODOSSOLA;46.11027493;8.30277355;267;Italy;Lombardia;Quota ricavata da dem
82;Edolo;EDOLO;OD:EDOLO;46.16922649;10.34044482;663;Italy;Lombardia;Quota ricavata da dem
83;Endine_Gaiano;ENDINE_GAIANO;OD:ENDINE_GAIANO;45.81178796;9.96870669;1311;Italy;Lombardia;Quota ricavata da dem
84;Faggeto_Lario;FAGGETO_LARIO;OD:FAGGETO_LARIO;45.86418744;9.14972297;251;Italy;Lombardia;Quota ricavata da dem
85;Fontanella;FONTANELLA;OD:FONTANELLA;45.46608356;9.8030819;101;Italy;Lombardia;Quota ricavata da dem
86;Foppolo;FOPPOLO;OD:FOPPOLO;46.04388607;9.75331051;1650;Italy;Lombardia;Quota ricavata da dem
87;Forni_S-Giacomo;FORNI_S_GIACOMO;OD:FORNI_S_GIACOMO;46.42021282;10.56258198;2261;Italy;Lombardia;Quota ricavata da dem
88;Forno;FORNO;OD:FORNO;45.93402031;8.28529355;1007;Italy;Lombardia;Quota ricavata da dem
90;Fraine_-_Pisogne;FRAINE;OD:FRAINE;45.81619076;10.15694095;979;Italy;Lombardia;Quota ricavata da dem
91;Fuentes_-_S.Agata;FUENTES;OD:FUENTES;46.15032926;9.41227482;202;Italy;Lombardia;Quota ricavata da dem
92;Fusino_-_diga_di_monte;FUSINO;OD:FUSINO;46.32709164;10.24917746;1248;Italy;Lombardia;Quota ricavata da dem
93;Gandino;GANDINO;OD:GANDINO;45.81179209;9.90203242;565;Italy;Lombardia;Quota ricavata da dem
94;Gandosso;GANDOSSO;OD:GANDOSSO;45.66734175;9.885368;434;Italy;Lombardia;Quota ricavata da dem
95;Gardone_Val_Trompia_P;GARDONE_VALTRO;OD:GARDONE_VALTRO;45.69242488;10.18661984;390;Italy;Lombardia;Quota ricavata da dem
96;Garzeno;GARZENO;OD:GARZENO;46.13518174;9.24785168;806;Italy;Lombardia;Quota ricavata da dem
97;Gavardo;GAVARDO;OD:GAVARDO;45.59235938;10.44108677;222;Italy;Lombardia;Quota ricavata da dem
98;Gavardo_s;GAVARDO_S;OD:GAVARDO_S;45.59201972;10.44089858;222;Italy;Lombardia;Quota ricavata da dem
99;Gaver;GAVER;OD:GAVER;45.93688642;10.45866125;1680;Italy;Lombardia;Quota ricavata da dem
100;Lago_di_Varese_alla__Darsena_Magg;GAVIRATE;OD:GAVIRATE;45.8352333;8.70243904;243;Italy;Lombardia;Quota ricavata da dem
101;Gazzuolo;GAZZUOLO;OD:GAZZUOLO;45.04829917;10.55007284;22;Italy;Lombardia;Quota ricavata da dem
102;Gerola_Alta;GEROLA_ALTA;OD:GEROLA_ALTA;46.05362559;9.5503868;1243;Italy;Lombardia;Quota ricavata da dem
103;Ghedi;GHEDI;OD:GHEDI;45.39806734;10.2631401;78;Italy;Lombardia;Quota ricavata da dem
104;Calliera_di_Goito;GOITO_CALLIERA;OD:GOITO_CALLIERA;45.24258954;10.65795764;36;Italy;Lombardia;Quota ricavata da dem
105;Cerlongo_di_Goito;GOITO_CERLONGO;OD:GOITO_CERLONGO;45.27865457;10.65914764;47;Italy;Lombardia;Quota ricavata da dem
106;Gonzaga;GONZAGA;OD:GONZAGA;44.95066191;10.80762063;19;Italy;Lombardia;Quota ricavata da dem
107;Governolo;GOVERNOLO;OD:GOVERNOLO;45.08424032;10.95564532;17;Italy;Lombardia;Quota ricavata da dem
108;Gromo;GROMO;OD:GROMO;45.9673455;9.91870714;848;Italy;Lombardia;Quota ricavata da dem
109;Grosotto;GROSOTTO;OD:GROSOTTO;46.28634179;10.26479315;612;Italy;Lombardia;Quota ricavata da dem
111;Guidizzolo;GUIDIZZOLO;OD:GUIDIZZOLO;45.31726514;10.59108005;63;Italy;Lombardia;Quota ricavata da dem
112;Introbio_C-Le_Fornetto;INTROBIO_FORNET;OD:INTROBIO_FORNET;45.96735018;9.45202026;663;Italy;Lombardia;Quota ricavata da dem
113;Isolato;ISOLATO;OD:ISOLATO;46.43402197;9.33535302;1384;Italy;Lombardia;Quota ricavata da dem
114;Ispra;ISPRA;OD:ISPRA;45.80155835;8.62735404;233;Italy;Lombardia;Quota ricavata da dem
115;Lambrugo;LAMBRUGO;OD:LAMBRUGO;45.76310762;9.24923979;256;Italy;Lombardia;Quota ricavata da dem
116;Lanzada;LANZADA;OD:LANZADA;46.26873635;9.87564775;1079;Italy;Lombardia;Quota ricavata da dem
117;Lavena_Ponte_Tresa;LAVENA_PTE_TRES;OD:LAVENA_PTE_TRES;45.95618952;8.87224107;316;Italy;Lombardia;Quota ricavata da dem
118;Lavenone;LAVENONE;OD:LAVENONE;45.73400717;10.42428268;863;Italy;Lombardia;Quota ricavata da dem
119;Lazise;LAZISE;OD:LAZISE;45.50066874;10.73540489;87;Italy;Lombardia;Quota ricavata da dem
120;Le_Prese__-_Sondalo;LE_PRESE;OD:LE_PRESE;46.35014458;10.35536584;976;Italy;Lombardia;Quota ricavata da dem
121;Lesa;LESA;OD:LESA;45.83401482;8.56864049;199;Italy;Lombardia;Quota ricavata da dem
123;Lago_di_Arno;LG_ARNO;OD:LG_ARNO;46.04818603;10.4299215;1893;Italy;Lombardia;Quota ricavata da dem
124;Lago_di_Avio;LG_AVIO;OD:LG_AVIO;46.19817015;10.47262272;1929;Italy;Lombardia;Quota ricavata da dem
125;Lago_Cingino;LG_CINGINO;OD:LG_CINGINO;46.03402194;8.03528224;2588;Italy;Lombardia;Quota ricavata da dem
126;Lago_Delio;LG_DELIO;OD:LG_DELIO;46.07420974;8.75142784;1001;Italy;Lombardia;Quota ricavata da dem
127;Lago_Del_Diavolo;LG_DIAVOLO;OD:LG_DIAVOLO;46.04191478;9.8667199;2313;Italy;Lombardia;Quota ricavata da dem
128;Lago_Fregabolgia;LG_FREGABOLGIA;OD:LG_FREGABOLGIA;46.02391543;9.86088913;2036;Italy;Lombardia;Quota ricavata da dem
129;Lago_Gemelli;LG_GEMELLI;OD:LG_GEMELLI;45.98543544;9.8109117;2145;Italy;Lombardia;Quota ricavata da dem
130;Lago_Inferno;LG_INFERNO;OD:LG_INFERNO;46.02566768;9.52867541;1932;Italy;Lombardia;Quota ricavata da dem
131;Lago_Salarno;LG_SALARNO;OD:LG_SALARNO;46.11032879;10.47195503;2157;Italy;Lombardia;Quota ricavata da dem
132;Lago_Trona;LG_TRONA;OD:LG_TRONA;46.03268139;9.5383201;1826;Italy;Lombardia;Quota ricavata da dem
133;Lago_Truzzo_-_S.Giacomo_Filippo;LG_TRUZZO;OD:LG_TRUZZO;46.36112077;9.31138956;2075;Italy;Lombardia;Quota ricavata da dem
134;Lago_Della_Vacca;LG_VACCA;OD:LG_VACCA;45.9522364;10.44203164;2433;Italy;Lombardia;Quota ricavata da dem
135;Lago_Vannino;LG_VANNINO;OD:LG_VANNINO;46.39514362;8.40752618;2001;Italy;Lombardia;Quota ricavata da dem
136;Lago_Venerocolo;LG_VENEROCOLO;OD:LG_VENEROCOLO;46.1792982;10.49126569;2499;Italy;Lombardia;Quota ricavata da dem
137;Lago_Venina;LG_VENINA;OD:LG_VENINA;46.08824241;9.86662316;2004;Italy;Lombardia;Quota ricavata da dem
138;Lierna;LIERNA;OD:LIERNA;45.95028072;9.30448096;260;Italy;Lombardia;Quota ricavata da dem
139;Livigno_-_Passo_Foscagno;LIVIGNO;OD:LIVIGNO;46.52173438;10.12517358;1927;Italy;Lombardia;Quota ricavata da dem
140;Locarno;LOCARNO;OD:LOCARNO;46.16735511;8.78532105;465;Italy;Lombardia;Quota ricavata da dem
141;Lodi;LODI;OD:LODI;45.31863477;9.50827121;69;Italy;Lombardia;Quota ricavata da dem
142;Lodi_-_Ponte_Adda_SP235;LODI_S;OD:LODI_S;45.31863477;9.50827121;69;Italy;Lombardia;Quota ricavata da dem
143;Lodrino;LODRINO;OD:LODRINO;45.71772288;10.2629822;719;Italy;Lombardia;Quota ricavata da dem
144;Loggio_Valsolda;LOGGIO_VALSOLDA;OD:LOGGIO_VALSOLDA;46.03401708;9.05200007;653;Italy;Lombardia;Quota ricavata da dem
145;Lomello_s;LOMELLO_S;OD:LOMELLO_S;45.12166521;8.79805024;92;Italy;Lombardia;Quota ricavata da dem
146;Laveno_di_Lozio;LOZIO;OD:LOZIO;45.98056046;10.26111185;820;Italy;Lombardia;Quota ricavata da dem
147;Ludrigno;LUDRIGNO;OD:LUDRIGNO;45.93234796;9.92627786;617;Italy;Lombardia;Quota ricavata da dem
148;Luino;LUINO;OD:LUINO;46.00414201;8.74272557;249;Italy;Lombardia;Quota ricavata da dem
149;Madesimo;MADESIMO;OD:MADESIMO;46.43135611;9.35381893;1635;Italy;Lombardia;Quota ricavata da dem
150;Magenta;MAGENTA;OD:MAGENTA;45.46662182;8.87868193;140;Italy;Lombardia;Quota ricavata da dem
151;Magreglio;MAGREGLIO;OD:MAGREGLIO;45.91997262;9.26213407;766;Italy;Lombardia;Quota ricavata da dem
152;Malcesine;MALCESINE;OD:MALCESINE;45.76733614;10.78541005;81;Italy;Lombardia;Quota ricavata da dem
153;Malesco;MALESCO;OD:MALESCO;46.13402298;8.50197366;1003;Italy;Lombardia;Quota ricavata da dem
154;Malgrate_(IP_radio);MALGRATE;OD:MALGRATE;45.85483031;9.3744655;210;Italy;Lombardia;Quota ricavata da dem
155;Mallero;MALLERO;OD:MALLERO;46.22062266;9.88391984;1963;Italy;Lombardia;Quota ricavata da dem
156;Mantova;MANTOVA;OD:MANTOVA;45.15842409;10.79530859;17;Italy;Lombardia;Quota ricavata da dem
157;MARCARIA;MARCARIA;OD:MARCARIA;45.11250287;10.53222765;25;Italy;Lombardia;Quota ricavata da dem
158;Memmo;MEMMO;OD:MEMMO;45.81194398;10.31877811;997;Italy;Lombardia;Quota ricavata da dem
160;Mesocco;MESOCCO;OD:MESOCCO;46.39513506;9.23534796;996;Italy;Lombardia;Quota ricavata da dem
161;Milano_-_Brera;MILANO_BRERA;OD:MILANO_BRERA;45.46482627;9.18902401;122;Italy;Lombardia;Quota ricavata da dem
162;Milano_-_via_Feltre_s;MILANO_FELTRE_S;OD:MILANO_FELTRE_S;45.49163418;9.24873948;124;Italy;Lombardia;Quota ricavata da dem
163;Miorina_s;MIORINA_S;OD:MIORINA_S;45.69667053;8.64893019;231;Italy;Lombardia;Quota ricavata da dem
